brand,brand_goodwill,year,age_years,horsepower,engine_size_l,mileage,fuel_type,transmission,owner_count,accident_count,doors,city_mpg,price
Chevrolet,6.48,2021,5,207.2,1.0,37314,Petrol,Automatic,1,0.0,4,29.2,18734.16
Nissan,5.93,2009,17,169.0,2.67,185352,Petrol,Automatic,1,1.0,4,20.2,2500.0
Mazda,7.43,2023,3,189.9,1.36,24275,Petrol,Automatic,1,1.0,4,29.7,24597.27
Subaru,7.97,2010,16,261.1,2.83,186078,Hybrid,Automatic,3,1.0,4,43.6,14841.72
Chevrolet,6.48,2019,7,201.7,2.3,90771,Hybrid,Automatic,1,1.0,4,38.5,18283.53
Honda,8.54,2025,1,157.8,2.35,500,Petrol,Automatic,1,0.0,4,25.3,31002.47
Mazda,7.5,2008,18,165.1,2.03,288772,Diesel,Automatic,1,0.0,4,32.1,2500.0
Lexus,9.38,2014,12,282.3,3.32,95310,Hybrid,Automatic,1,0.0,4,41.9,49660.94
Tesla,8.69,2025,1,262.3,3.08,17371,Petrol,Manual,1,0.0,4,,57449.34
Honda,8.45,2014,12,153.6,2.24,128742,Hybrid,Manual,1,0.0,4,30.8,13556.52
Honda,8.44,2026,0,337.5,0.0,500,Electric,Automatic,1,0.0,4,12.0,41705.52
Lexus,8.16,2017,9,339.0,3.76,41215,Petrol,Automatic,1,0.0,4,28.3,52491.76
Honda,8.06,2018,8,179.2,2.07,120511,Petrol,Automatic,1,1.0,4,16.6,20323.98
Volkswagen,7.21,2008,18,137.4,2.98,204342,Diesel,Automatic,2,2.0,4,30.2,2500.0
Nissan,6.29,2011,15,242.2,1.66,145905,Diesel,Automatic,2,1.0,4,,5815.08
Nissan,6.52,2026,0,199.6,2.34,500,Petrol,Automatic,1,0.0,4,27.6,24078.21
Ford,6.22,2023,3,196.8,3.82,24415,Diesel,Automatic,3,0.0,4,28.0,26922.28
Subaru,7.62,2024,2,172.7,,35008,Diesel,Automatic,2,0.0,2,21.2,27989.62
Subaru,7.11,2017,9,206.0,2.27,92537,Petrol,Manual,2,0.0,4,25.6,15787.83
Hyundai,6.65,2017,9,198.5,2.34,136286,Petrol,Manual,2,0.0,4,29.6,12308.98
Subaru,7.07,2017,9,167.6,1.0,106648,Petrol,Automatic,3,1.0,4,26.8,17437.56
Tesla,8.99,2024,2,263.7,3.66,24478,Diesel,Automatic,1,0.0,4,32.4,58052.06
Nissan,6.53,2014,12,144.3,1.85,128056,Petrol,Automatic,3,1.0,4,37.8,5086.39
Mazda,7.71,2019,7,138.3,3.18,69204,Petrol,Manual,2,0.0,4,23.0,16140.9
Chevrolet,5.74,2021,5,148.6,2.09,48936,Petrol,Automatic,1,1.0,4,31.0,15337.26
Hyundai,6.74,2010,16,202.3,1.15,227215,Diesel,Automatic,2,0.0,4,23.3,2500.0
Mercedes-Benz,8.24,2023,3,233.5,3.28,39185,Diesel,Automatic,1,1.0,4,21.7,50053.68
Subaru,7.91,2014,12,174.5,2.44,142255,Petrol,Automatic,3,0.0,2,12.0,16297.48
Toyota,8.18,2011,15,194.4,1.85,266864,Hybrid,Manual,2,1.0,4,46.5,5875.65
Ford,6.44,2019,7,157.2,2.72,94827,Petrol,Automatic,1,0.0,4,33.0,15993.64
Nissan,5.94,2020,6,211.8,1.96,90354,Diesel,Automatic,2,0.0,2,26.5,17425.29
Subaru,7.59,2018,8,171.8,1.47,98635,Hybrid,Automatic,2,0.0,2,49.3,21835.17
Honda,8.39,2026,0,210.6,2.67,4213,Diesel,Automatic,1,0.0,4,40.4,33984.48
Subaru,7.44,2025,1,198.6,2.2,5027,Diesel,Manual,2,2.0,4,26.9,25024.78
Chevrolet,6.15,2011,15,178.1,1.72,179815,Petrol,Automatic,2,1.0,4,24.4,2500.0
Toyota,8.23,2009,17,141.4,1.0,236047,Petrol,Automatic,1,0.0,4,27.6,2500.0
Volkswagen,7.59,2026,0,142.3,1.75,2322,Diesel,Automatic,1,0.0,2,,27667.08
Nissan,6.35,2024,2,167.7,2.26,19150,Petrol,Automatic,2,0.0,4,26.4,26038.03
Tesla,8.95,2020,6,270.9,3.07,77691,Petrol,Automatic,1,1.0,4,27.4,53225.17
BMW,8.78,2023,3,280.9,4.69,33728,Diesel,Automatic,4,0.0,2,27.7,51016.1
Subaru,7.54,2024,2,178.1,2.34,14892,Petrol,Automatic,2,0.0,4,32.5,31016.88
Subaru,7.1,2024,2,239.4,3.06,30726,Hybrid,Automatic,1,0.0,4,34.0,33966.4
Hyundai,6.7,2024,2,179.1,1.17,21536,Diesel,Automatic,3,0.0,4,,22533.1
Hyundai,7.09,2009,17,155.9,2.76,186430,Hybrid,Automatic,1,0.0,4,42.2,3237.48
Toyota,8.88,2022,4,240.7,0.0,36507,Electric,Automatic,3,1.0,4,12.0,32188.22
Volkswagen,7.63,2015,11,164.4,2.42,148041,Diesel,Automatic,1,0.0,4,22.2,15958.34
Kia,7.04,2018,8,249.6,1.56,91945,Petrol,Manual,1,0.0,4,29.9,15442.17
Toyota,8.61,2024,2,181.8,2.15,35193,Petrol,Automatic,3,0.0,4,34.9,30309.55
Volkswagen,7.15,2013,13,301.0,0.0,205517,Electric,Manual,1,0.0,2,12.0,21143.35
Toyota,8.77,2010,16,166.4,2.33,146226,Diesel,Automatic,1,1.0,4,23.1,10476.72
Tesla,8.25,2021,5,322.6,3.26,28168,Petrol,Manual,4,1.0,2,24.7,51011.87
Honda,8.34,2022,4,162.6,1.34,33971,Petrol,Automatic,3,1.0,4,16.7,26047.57
Ford,6.61,2017,9,214.9,2.37,84058,Hybrid,Automatic,2,2.0,4,38.1,17150.69
Nissan,6.98,2024,2,179.4,3.12,18920,Petrol,Automatic,3,0.0,4,30.6,22931.4
Chevrolet,6.11,2011,15,205.0,1.79,189321,Petrol,Automatic,1,0.0,4,23.8,4040.47
Nissan,6.53,2019,7,196.3,1.71,115420,Diesel,Manual,1,0.0,4,27.5,10531.72
Volkswagen,7.3,2020,6,266.2,0.0,75927,Electric,Automatic,2,0.0,4,12.0,31017.83
Honda,8.61,2026,0,162.3,3.07,11822,Petrol,Manual,2,0.0,4,23.3,29193.41
Audi,8.53,2011,15,283.0,2.17,166936,Diesel,Automatic,2,0.0,4,32.6,32856.2
Toyota,8.35,2017,9,249.8,1.54,137096,Hybrid,Manual,1,0.0,2,35.1,19763.51
Toyota,8.5,2008,18,144.1,2.25,286553,Hybrid,Automatic,4,1.0,4,42.2,2500.0
Mazda,7.72,2012,14,196.1,2.12,100472,Petrol,Manual,3,0.0,4,29.1,8024.67
Subaru,7.04,2009,17,148.4,2.12,215859,Diesel,Automatic,1,1.0,4,23.2,4975.18
Hyundai,6.73,2009,17,185.5,2.6,259631,Petrol,Automatic,1,0.0,4,28.6,2500.0
Audi,8.9,2008,18,202.2,0.0,288050,Electric,Automatic,1,0.0,4,12.0,23198.26
Ford,6.34,2017,9,141.5,1.85,104716,Petrol,Automatic,1,0.0,2,22.0,13517.54
Toyota,8.46,2011,15,237.7,2.44,245769,Petrol,Manual,1,2.0,2,37.1,5498.94
Honda,7.93,2012,14,190.2,2.32,141759,Petrol,Manual,2,0.0,4,20.6,13905.85
Ford,6.79,2017,9,369.6,0.0,30542,Electric,Automatic,1,1.0,4,12.0,28096.77
Subaru,8.37,2024,2,160.2,1.3,23837,Petrol,Automatic,4,0.0,4,28.6,27328.26
Honda,8.52,2020,6,185.6,2.26,73095,Diesel,Automatic,2,1.0,4,27.4,19394.5
Kia,6.98,2026,0,221.6,1.71,500,Diesel,Automatic,4,0.0,4,29.3,25410.97
Hyundai,6.7,2010,16,289.5,0.0,155841,Electric,Automatic,1,1.0,4,12.0,15032.57
Audi,8.14,2012,14,259.2,3.6,223240,Hybrid,Manual,1,1.0,4,40.4,29121.82
Ford,6.42,2012,14,153.8,2.1,158469,Diesel,Automatic,1,0.0,4,37.7,6923.42
Toyota,8.38,2010,16,186.9,3.07,250299,Petrol,Automatic,3,0.0,2,38.0,5968.02
Honda,8.17,2014,12,197.1,3.13,137175,Hybrid,Automatic,1,2.0,4,33.9,17005.08
Honda,7.97,2016,10,157.5,1.79,165520,Diesel,Automatic,1,1.0,4,,13532.34
Mercedes-Benz,9.39,2018,8,368.0,3.62,118227,Petrol,Automatic,1,1.0,4,,51337.34
Ford,6.98,2010,16,143.2,1.49,156821,Petrol,Automatic,4,1.0,2,24.5,2500.0
Chevrolet,5.86,2017,9,186.9,1.0,75231,Diesel,Automatic,2,0.0,4,31.9,16183.02
Volkswagen,6.36,2018,8,158.9,2.39,81081,Diesel,Manual,1,0.0,4,25.8,13615.92
Hyundai,6.27,2021,5,185.2,2.51,72790,Hybrid,Automatic,1,0.0,4,41.3,20190.18
Nissan,5.65,2020,6,188.3,2.3,84557,Petrol,Automatic,1,0.0,4,37.6,16710.56
Nissan,6.32,2018,8,207.9,2.27,59138,Petrol,Automatic,2,0.0,4,33.4,15694.6
Chevrolet,6.75,2010,16,163.1,2.34,207433,Petrol,Automatic,1,0.0,4,27.8,2500.0
Mercedes-Benz,9.45,2024,2,227.6,0.0,24790,Electric,Automatic,1,0.0,4,12.0,59616.52
BMW,8.82,2017,9,207.7,2.6,86646,Petrol,Automatic,1,1.0,4,12.0,42790.3
Chevrolet,6.5,2026,0,246.9,1.0,1220,Petrol,Automatic,2,0.0,4,21.4,28111.2
Honda,8.59,2021,5,203.1,2.67,71384,Petrol,Automatic,1,0.0,4,21.1,24034.12
Mercedes-Benz,8.58,2020,6,259.0,4.26,45536,Hybrid,Manual,2,0.0,4,29.7,52111.31
Honda,8.82,2011,15,175.4,1.93,207034,Diesel,Manual,4,1.0,4,30.1,3291.16
Kia,7.3,2010,16,171.4,2.28,198542,Diesel,Manual,1,0.0,4,31.1,2500.0
Mercedes-Benz,9.2,2024,2,334.7,2.19,23869,Petrol,Automatic,1,1.0,2,28.2,58825.56
Mazda,7.0,2017,9,177.8,1.19,136600,Hybrid,Manual,1,0.0,2,22.5,15085.01
Chevrolet,6.22,2021,5,208.9,1.75,48767,Petrol,Automatic,2,0.0,4,32.4,18513.25
Tesla,8.98,2012,14,270.9,2.52,155742,Petrol,Manual,2,0.0,4,14.8,38383.77
Honda,7.78,2015,11,210.1,1.0,139193,Hybrid,Automatic,1,,4,32.1,16701.34
BMW,8.62,2024,2,228.8,2.83,18676,Diesel,Manual,1,0.0,4,18.2,48467.99
Hyundai,7.79,2014,12,159.4,1.59,162594,Petrol,Automatic,3,,4,23.3,7418.65
Honda,8.44,2012,14,157.7,1.66,202037,Petrol,Automatic,1,0.0,4,27.5,10667.66
Chevrolet,5.97,2020,6,175.7,1.76,58478,Petrol,Automatic,1,0.0,4,28.8,15420.51
Tesla,7.93,2017,9,280.4,2.66,126608,Petrol,Manual,4,0.0,4,25.9,44707.55
Lexus,8.86,2023,3,261.8,1.97,21318,Petrol,Automatic,2,0.0,2,19.1,52813.28
Kia,6.6,2023,3,179.9,1.64,24341,Petrol,Automatic,2,0.0,2,19.7,20894.9
Toyota,8.28,2023,3,371.8,0.0,22565,Electric,Manual,3,0.0,4,12.0,35000.11
Toyota,8.4,2016,10,231.7,2.06,76114,Petrol,Automatic,2,0.0,4,34.6,24753.72
Chevrolet,6.37,2019,7,168.9,1.0,97418,Hybrid,Automatic,1,1.0,4,36.6,16552.63
Chevrolet,6.17,2020,6,216.2,1.0,62841,Hybrid,Manual,1,0.0,2,37.1,19956.56
Subaru,7.61,2012,14,286.5,0.0,193067,Electric,Automatic,4,0.0,4,12.0,18461.18
Mercedes-Benz,8.34,2008,18,271.6,4.86,348278,Diesel,Automatic,1,0.0,4,28.7,27955.16
Toyota,9.08,2010,16,209.2,1.82,204451,Petrol,Automatic,1,1.0,4,36.4,11992.72
Volkswagen,6.3,2025,1,106.3,3.4,9545,Hybrid,Manual,1,2.0,4,29.2,20431.42
Chevrolet,6.36,2015,11,225.1,1.67,123854,Petrol,Manual,3,0.0,4,,10596.73
Mercedes-Benz,9.51,2014,12,338.5,4.32,150595,Diesel,Automatic,2,0.0,4,25.2,48267.82
Volkswagen,6.2,2023,3,155.7,3.59,36020,Petrol,Manual,2,0.0,4,31.9,24938.37
Hyundai,6.63,2014,12,225.0,1.46,302930,Petrol,Automatic,1,0.0,4,31.0,4838.76
Toyota,9.16,2025,1,223.3,2.54,709,Petrol,Automatic,1,0.0,4,18.2,35462.59
Volkswagen,6.88,2009,17,138.6,2.93,97718,Hybrid,Manual,1,1.0,4,40.6,9482.35
Volkswagen,6.91,2014,12,236.8,1.5,139691,Petrol,Automatic,1,0.0,4,27.6,14967.38
Ford,6.88,2020,6,274.9,0.0,48096,Electric,Manual,1,0.0,4,12.0,23533.01
Hyundai,6.81,2010,16,206.6,2.25,251871,Diesel,Automatic,2,1.0,4,25.2,2500.0
Audi,8.17,2013,13,242.1,2.75,120806,Hybrid,Manual,1,,2,38.1,30714.23
Ford,6.38,2022,4,160.7,2.13,41957,Diesel,Automatic,1,0.0,4,26.4,19636.71
Ford,6.08,2015,11,143.1,1.26,153718,Diesel,Automatic,2,1.0,2,22.9,7162.05
Honda,8.67,2011,15,137.9,1.58,101528,Hybrid,Automatic,2,1.0,4,40.3,7661.06
Honda,7.79,2013,13,146.7,1.54,118514,Petrol,Automatic,1,0.0,4,28.2,11303.63
Audi,8.58,2010,16,312.8,4.31,188165,Petrol,Automatic,1,1.0,4,19.7,36236.08
Hyundai,6.28,2008,18,236.9,1.0,237767,Petrol,Automatic,2,1.0,4,33.3,2500.0
Nissan,6.14,2026,0,199.1,1.23,558,Hybrid,Automatic,1,0.0,2,43.5,27719.24
Lexus,8.57,2010,16,355.5,3.15,142546,Petrol,Manual,2,1.0,4,25.3,38396.72
Honda,8.31,2023,3,125.6,3.31,44816,Diesel,Automatic,3,0.0,4,25.6,26303.85
Kia,7.28,2013,13,214.7,2.06,165052,Diesel,Manual,1,1.0,4,27.9,4331.87
Tesla,8.33,2022,4,286.2,,52659,Petrol,Manual,1,0.0,4,27.1,54759.79
Chevrolet,6.12,2013,13,181.6,1.3,188928,Hybrid,Automatic,4,0.0,4,40.4,4848.66
Nissan,6.52,2015,11,144.0,2.53,113906,Hybrid,Automatic,3,2.0,4,33.3,8053.02
Volkswagen,6.64,2013,13,184.6,1.95,204263,Petrol,Automatic,1,0.0,4,31.7,11456.21
Lexus,9.55,2022,4,318.2,0.0,53743,Electric,Automatic,2,0.0,4,12.0,58375.36
Tesla,8.44,2018,8,274.7,3.09,110276,Petrol,Automatic,3,0.0,4,27.1,48422.98
Lexus,8.73,2017,9,282.0,3.58,119117,Petrol,Manual,2,0.0,4,31.3,45429.3
Honda,8.64,2019,7,175.3,1.02,70699,Petrol,Manual,1,0.0,4,33.4,18815.13
Nissan,5.93,2025,1,174.1,2.56,17350,Petrol,Automatic,3,0.0,4,27.8,22049.29
Honda,7.88,2008,18,254.0,0.0,137867,Electric,Manual,1,0.0,4,12.0,13298.93
Mazda,7.66,2019,7,172.6,1.25,96411,Diesel,Automatic,2,0.0,4,31.7,17889.62
Honda,8.66,2015,11,164.9,2.31,64122,Petrol,Automatic,3,0.0,4,29.2,22453.01
Tesla,8.99,2012,14,285.5,0.0,161882,Electric,Automatic,1,1.0,4,12.0,44764.68
Ford,6.65,2021,5,203.1,2.99,55876,Petrol,Automatic,2,0.0,4,26.1,20920.9
Audi,8.68,2025,1,187.5,3.53,13334,Hybrid,Automatic,2,1.0,4,32.6,50174.25
Volkswagen,6.89,2024,2,169.8,3.01,23362,Diesel,Automatic,1,0.0,4,28.8,23707.55
Lexus,8.56,2023,3,292.8,0.0,41932,Electric,Automatic,2,1.0,4,12.0,54700.55
Ford,5.79,2013,13,142.3,1.95,151975,Petrol,Automatic,1,1.0,4,25.6,4270.84
Mazda,7.89,2012,14,157.9,2.39,165607,Diesel,Manual,4,0.0,2,17.6,2500.0
Kia,6.07,2018,8,148.7,1.08,80155,Petrol,Automatic,4,0.0,4,30.3,8112.61
Kia,6.44,2017,9,171.1,3.51,116656,Hybrid,Automatic,1,,4,37.2,13080.85
Chevrolet,6.37,2020,6,313.1,0.0,55773,Electric,Manual,4,1.0,4,12.0,16546.76
Honda,8.12,2025,1,145.7,1.74,3651,Diesel,Automatic,1,0.0,4,28.3,25622.64
Nissan,6.99,2011,15,195.1,1.39,139952,Petrol,Automatic,1,0.0,4,36.6,7309.06
Subaru,7.75,2014,12,201.2,1.88,142074,Petrol,Automatic,1,0.0,4,25.3,18140.89
Volkswagen,6.91,2013,13,239.2,1.23,173839,Diesel,Automatic,1,0.0,4,21.4,16827.91
Nissan,6.21,2023,3,196.4,2.09,37647,Diesel,Automatic,2,0.0,4,23.5,18854.44
Toyota,8.15,2023,3,208.9,2.36,40167,Petrol,Automatic,1,0.0,4,32.5,31123.02
Chevrolet,6.07,2011,15,168.2,1.25,185072,Petrol,Automatic,1,1.0,4,33.7,2500.0
Chevrolet,6.31,2017,9,137.1,2.27,114973,Petrol,Automatic,3,0.0,4,16.6,10064.89
Kia,7.15,2008,18,204.5,2.13,266764,Petrol,Automatic,1,0.0,4,18.5,2500.0
Mercedes-Benz,8.83,2015,11,327.0,3.11,119829,Hybrid,Manual,2,0.0,4,,45987.72
Nissan,5.86,2013,13,223.8,2.57,131332,Petrol,Automatic,2,0.0,4,21.3,7639.11
Hyundai,6.63,2024,2,145.0,1.97,19210,Diesel,Manual,4,0.0,4,24.1,15610.75
Honda,8.35,2014,12,197.2,2.02,117803,Petrol,Automatic,1,0.0,4,32.2,16819.7
Subaru,7.4,2013,13,198.5,1.8,191811,Hybrid,Automatic,1,1.0,4,43.7,14877.56
Toyota,8.46,2014,12,103.2,1.42,146195,Petrol,Automatic,1,0.0,4,31.6,8847.41
Kia,7.32,2010,16,146.5,1.57,171459,Diesel,Automatic,4,0.0,4,25.7,2500.0
Toyota,8.14,2022,4,278.7,0.0,42538,Electric,Manual,1,1.0,4,12.0,26747.37
Subaru,7.88,2014,12,159.6,1.17,161203,Petrol,Automatic,2,2.0,2,29.5,9811.33
Mercedes-Benz,9.24,2023,3,320.0,3.13,33047,Hybrid,Automatic,2,0.0,4,36.2,57310.51
Chevrolet,5.37,2017,9,192.7,2.03,104463,Hybrid,Automatic,3,2.0,4,40.5,10313.03
Toyota,8.92,2008,18,189.3,2.48,318279,Petrol,Automatic,1,1.0,4,26.7,3524.34
Kia,7.68,2019,7,203.7,2.03,83362,Petrol,Manual,1,1.0,4,28.1,14295.91
Honda,8.35,2012,14,203.9,1.83,179391,Diesel,Manual,1,0.0,4,29.3,12969.81
Subaru,7.55,2022,4,151.2,1.0,61913,Petrol,Manual,4,0.0,4,29.6,20604.68
Subaru,8.02,2011,15,143.6,1.94,228591,Petrol,Automatic,1,3.0,4,30.0,2500.0
Chevrolet,6.01,2024,2,184.8,3.36,27229,Petrol,Manual,1,0.0,2,32.1,17458.43
BMW,9.05,2011,15,329.0,3.53,149501,Petrol,Automatic,2,0.0,2,22.6,37994.41
Honda,8.48,2021,5,164.9,2.4,57433,Diesel,Automatic,1,0.0,4,31.2,24391.34
Volkswagen,6.99,2015,11,222.2,1.36,141744,Petrol,Automatic,1,1.0,4,23.2,15535.85
Ford,5.95,2024,2,196.8,1.95,30763,Hybrid,Automatic,1,0.0,4,29.1,22179.4
Mazda,6.67,2014,12,188.1,1.62,161515,Petrol,Automatic,1,0.0,4,34.1,11840.57
Chevrolet,6.43,2009,17,134.0,1.0,264537,Petrol,Manual,1,0.0,4,28.5,2500.0
Nissan,6.39,2018,8,168.1,1.76,82869,Hybrid,Manual,1,0.0,4,42.7,14538.27
Mazda,7.57,2013,13,149.3,1.79,148404,Petrol,Automatic,1,0.0,4,29.2,11654.98
Volkswagen,6.47,2025,1,141.8,2.7,500,Petrol,Automatic,2,0.0,2,32.7,27663.43
Subaru,7.47,2010,16,194.8,2.03,166577,Diesel,Automatic,2,0.0,4,34.4,12784.49
Ford,6.74,2020,6,165.1,2.19,72915,Diesel,Automatic,2,0.0,4,30.1,15353.51
Kia,5.75,2016,10,263.1,0.0,149417,Electric,Automatic,1,2.0,4,12.0,12082.69
Chevrolet,6.01,2015,11,175.3,2.06,154770,Diesel,Automatic,2,0.0,4,37.9,12404.7
Kia,6.65,2009,17,190.3,3.04,232742,Petrol,Automatic,2,0.0,2,25.3,2500.0
Honda,7.89,2008,18,354.8,0.0,172758,Electric,Manual,1,1.0,2,12.0,13334.59
Subaru,8.18,2018,8,158.0,1.21,92297,Petrol,Manual,3,1.0,4,21.1,13856.24
Nissan,6.63,2013,13,182.6,1.0,131297,Petrol,Automatic,2,0.0,4,34.1,6404.37
Hyundai,6.3,2021,5,108.8,1.73,31839,Hybrid,Automatic,3,0.0,4,46.0,15033.5
Chevrolet,6.2,2013,13,164.1,3.69,81924,Diesel,Manual,1,0.0,4,26.7,10226.18
Volkswagen,7.17,2022,4,216.4,3.13,52437,Hybrid,Manual,2,0.0,4,32.2,22561.27
Chevrolet,5.7,2026,0,175.8,2.46,500,Petrol,Manual,2,0.0,4,31.0,19241.04
Chevrolet,6.16,2020,6,182.9,2.67,73065,Diesel,Manual,1,0.0,4,30.8,13845.53
Chevrolet,6.11,2014,12,193.4,1.0,112294,Diesel,Automatic,1,0.0,4,21.1,9602.72
Tesla,9.48,2018,8,349.7,2.87,119472,Hybrid,Automatic,1,1.0,2,41.9,56836.12
Honda,7.98,2021,5,151.4,2.83,56231,Petrol,Automatic,2,0.0,4,32.6,19805.64
Subaru,7.56,2012,14,149.1,2.29,152963,Diesel,Automatic,1,1.0,4,21.4,10361.29
Nissan,5.96,2014,12,142.4,1.0,166719,Petrol,Automatic,2,0.0,2,39.4,4592.91
Nissan,6.17,2024,2,163.2,2.16,31349,Petrol,Automatic,1,0.0,4,25.3,19780.67
Mazda,7.25,2021,5,184.1,2.46,82925,Petrol,Manual,1,0.0,2,30.3,17681.82
Chevrolet,6.28,2026,0,183.8,1.66,500,Diesel,Automatic,3,0.0,4,28.5,27780.65
Chevrolet,6.61,2021,5,167.0,2.36,37588,Hybrid,Automatic,3,0.0,4,34.1,20383.3
Ford,6.67,2010,16,195.5,2.57,160566,Hybrid,Automatic,1,0.0,4,39.1,7180.48
Toyota,8.39,2012,14,193.4,1.67,186544,Petrol,Automatic,1,0.0,4,27.4,12382.21
Volkswagen,6.97,2025,1,153.4,2.06,1393,Hybrid,Automatic,3,0.0,4,26.2,27269.65
Toyota,7.79,2019,7,209.1,2.13,93096,Petrol,Automatic,2,2.0,4,25.7,20870.56
Ford,6.54,2014,12,257.1,0.0,143508,Electric,Automatic,3,0.0,4,12.0,16994.65
Nissan,6.0,2017,9,169.5,1.96,97214,Diesel,Automatic,2,0.0,2,27.5,14815.76
Subaru,7.97,2011,15,151.2,1.29,244145,Petrol,Manual,1,0.0,4,16.9,2500.0
Toyota,8.47,2018,8,261.0,0.0,58392,Electric,Automatic,1,1.0,2,12.0,28487.72
Hyundai,7.26,2016,10,168.2,1.0,88273,Petrol,Manual,2,0.0,4,27.7,8260.04
Audi,8.85,2011,15,250.0,2.74,112153,Hybrid,Manual,1,0.0,4,42.2,34691.21
Hyundai,7.16,2011,15,153.2,4.08,95351,Petrol,Manual,1,1.0,4,19.9,8143.09
Chevrolet,6.25,2018,8,164.3,3.58,74476,Diesel,Automatic,1,0.0,4,31.2,19541.55
Hyundai,6.06,2024,2,209.7,1.27,17169,Petrol,Manual,4,1.0,4,33.9,17113.54
Toyota,7.82,2021,5,194.6,1.73,63741,Diesel,Automatic,2,0.0,4,35.5,22064.51
Toyota,7.84,2009,17,208.9,1.55,278470,Petrol,Automatic,2,1.0,4,32.4,4473.79
Volkswagen,6.68,2014,12,145.2,1.45,141939,Diesel,Automatic,2,1.0,4,23.9,11422.3
Chevrolet,6.44,2020,6,161.1,2.34,83056,Petrol,Manual,1,0.0,2,31.1,15514.62
Mazda,7.66,2014,12,215.1,2.37,60257,Petrol,Manual,2,1.0,4,35.5,15666.65
Toyota,8.75,2022,4,177.9,1.16,63612,Diesel,Manual,1,0.0,4,24.2,25242.51
Chevrolet,6.3,2019,7,144.5,1.88,70264,Petrol,Automatic,2,0.0,4,27.6,14893.56
Subaru,7.11,2018,8,199.1,1.15,123900,Diesel,Automatic,1,0.0,4,32.9,21848.64
Toyota,8.68,2020,6,186.3,1.0,92362,Petrol,Automatic,2,0.0,4,33.1,19538.73
Honda,8.46,2017,9,211.2,2.36,61439,Petrol,Automatic,1,0.0,2,35.5,24865.51
Honda,7.84,2012,14,185.9,2.2,179195,Hybrid,Manual,1,2.0,4,39.4,4711.24
Mazda,7.06,2014,12,186.0,1.3,133344,Hybrid,Manual,1,2.0,4,36.0,8339.49
BMW,8.44,2009,17,265.2,3.17,287661,Petrol,Manual,1,1.0,4,25.0,27279.6
Subaru,7.82,2022,4,200.3,1.04,49873,Petrol,Automatic,1,0.0,2,31.7,29506.3
Kia,6.96,2010,16,187.7,1.64,140321,Petrol,Automatic,1,0.0,4,40.9,3932.31
Subaru,8.0,2026,0,181.3,1.44,8710,Petrol,Automatic,3,0.0,4,37.5,32291.04
BMW,8.95,2013,13,374.6,2.89,215060,Petrol,Automatic,2,0.0,4,28.7,40065.35
Nissan,5.88,2020,6,201.9,0.0,42995,Electric,Automatic,2,0.0,4,12.0,18457.57
Honda,8.65,2011,15,218.9,2.99,159942,Diesel,Automatic,3,0.0,4,29.8,13713.5
Toyota,9.04,2025,1,176.6,1.88,4848,Petrol,Automatic,1,0.0,4,33.1,33020.05
Nissan,6.5,2022,4,220.4,2.73,66628,Hybrid,Automatic,1,0.0,4,37.3,25875.2
Tesla,8.51,2026,0,326.2,4.14,500,Petrol,Manual,1,0.0,4,25.5,63195.15
Honda,7.72,2025,1,158.7,2.41,15298,Petrol,Automatic,3,1.0,4,24.1,25198.72
Subaru,8.34,2020,6,152.0,1.21,64294,Petrol,Automatic,3,0.0,4,26.7,20542.96
Audi,8.89,2026,0,258.8,,8551,Hybrid,Automatic,1,0.0,4,37.2,59021.53
Chevrolet,5.95,2024,2,158.5,1.98,26212,Petrol,Automatic,1,0.0,2,32.3,18740.61
Lexus,8.87,2019,7,268.6,4.55,57498,Petrol,Manual,2,1.0,4,32.5,46280.98
Hyundai,7.36,2024,2,192.9,2.37,11190,Petrol,Manual,1,0.0,2,35.4,24385.65
Hyundai,7.34,2023,3,143.4,2.5,24774,Hybrid,Manual,1,0.0,4,40.4,19468.43
Volkswagen,6.44,2024,2,292.7,0.0,32468,Electric,Automatic,3,0.0,4,12.0,35525.83
Chevrolet,6.6,2011,15,207.6,2.03,148764,Petrol,Automatic,1,0.0,4,28.5,9975.45
Audi,8.28,2022,4,297.8,3.57,68489,Petrol,Manual,3,0.0,4,27.5,46884.45
Audi,8.59,2017,9,296.8,2.79,134710,Petrol,Manual,2,2.0,4,23.7,35750.57
Hyundai,6.82,2019,7,269.5,0.0,87229,Electric,Automatic,1,2.0,4,12.0,19841.36
Volkswagen,7.03,2019,7,195.6,,67271,Petrol,Automatic,1,0.0,4,25.3,19481.83
Ford,6.03,2008,18,192.9,2.03,182472,Petrol,Automatic,1,1.0,4,32.3,5663.89
Hyundai,6.89,2013,13,164.4,3.41,152700,Petrol,Automatic,2,1.0,4,24.6,6858.92
Volkswagen,7.42,2025,1,180.8,2.42,12297,Diesel,Automatic,1,0.0,2,25.1,32170.67
Volkswagen,6.99,2023,3,106.9,1.78,41005,Hybrid,Automatic,2,0.0,2,41.6,22531.35
Toyota,8.29,2008,18,170.7,2.63,276504,Hybrid,Manual,1,2.0,2,29.9,2500.0
Mercedes-Benz,8.98,2026,0,324.7,3.8,500,Petrol,Automatic,2,0.0,4,29.4,65686.33
Nissan,6.59,2014,12,151.1,1.21,179921,Petrol,Automatic,3,1.0,4,20.6,2500.0
Honda,8.65,2020,6,217.0,2.1,110090,Diesel,Manual,1,0.0,4,26.7,20709.21
